contexto_schema,coluna,checagem,numero_checagem,valor_falha,indice_linha,lote,regra,tipo_falha,severidade,fatal,interpretacao
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,64,7164675,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,25,7164676,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,50,7164689,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,29,7164695,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,42,7164696,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,24,7164714,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,17,7164739,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,6,7164755,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,33,7168651,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,47,7168964,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,16,7171650,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,8,7174551,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,11,7174645,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,4,7175547,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,26,7180594,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,5,7187451,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,5,7191348,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,8,7195225,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,10,7195922,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,6,7195923,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,26,7198970,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_bas,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,18,7199586,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7163063,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7163972,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7163979,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7164431,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7164675,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7164676,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7164689,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7164695,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7164696,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7164714,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7164739,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7164755,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7168651,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7168964,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7171650,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7174551,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7174645,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7175547,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,18,7180594,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7187451,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7191348,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7195225,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,6,7195922,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,3,7195923,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7198970,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_fund,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,0,7199586,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,6,7163063,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,83,7163972,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,6,7163979,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,23,7164431,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,61,7164675,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,14,7164676,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,45,7164689,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,26,7164695,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,41,7164696,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,14,7164714,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,12,7164739,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,6,7164755,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,1,7168651,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,1,7168964,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,1,7171650,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2,7174551,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,4,7174645,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,4,7175547,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,1,7180594,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2,7187451,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,1,7191348,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,1,7195225,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,1,7195922,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,1,7195923,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,3,7198970,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,qt_tur_med,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,4,7199586,36,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7210517,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7213778,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7218211,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7220047,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7220142,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7225504,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7226878,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7227137,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7227684,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7228519,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7229562,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7230008,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7232495,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7232563,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7233029,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7233340,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7234035,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7238757,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7239985,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7249935,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7258260,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7263805,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7269102,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7271259,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7272235,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7272282,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7276924,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7278620,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7279793,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7279907,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7280997,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7286097,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7286414,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7286821,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7287630,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7288419,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7288705,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7288720,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7289523,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7289779,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7290137,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7290242,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7290969,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7291325,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7291979,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7292007,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7292557,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7293257,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7294538,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7294557,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7294963,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7295072,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7295467,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7295489,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7295986,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7298596,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7298597,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7298809,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7298855,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7299150,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7299184,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7299640,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7300888,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7301424,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7302235,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7302839,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7303614,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7303751,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7304649,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7304832,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7305506,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7306551,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7306982,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7308318,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7308391,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7308670,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
DataFrameSchema,ano_censo,RN-16: qt_tur_med > 0 exige qt_mat_med > 0,15,2025,7311044,37,RN-16,alerta_de_qualidade,média,False,turma no médio sem matrícula correspondente
